record_id|employee_id|record_date|hours_worked|overtime_hours|performance_score|attendance_status|bonus_amount|salary_paid
400|1709|10/18/2023|155.6|22.6|1.1|present|0|182607.93
401|1416|13/08/24|168.7|3.3|2.6|PRESENT|19391.02|764091.77
402|1631|28-03-2019|121.5|10.8|4.4|PRESENT|0|234038.45
403|1383|10-01-2024|189.2|6.5|2.5|absent |43486.81|166761.83
404|1395|10/10/18|166.2|16.8|4.8|Present|42197.64|811179.51
405|1005|03/05/21|186.0|0.3|1.9|Leave|0|551042.33
406|1206|October 01, 2022|164.9|22.4|1.9|Leave|0|630814.31
407|1769|15-Aug-2021|127.9|6.7||Remote|1152.05|287629.47
408|1206|06/12/2022|187.5|7.1|5.0|absent |0|
409|1461|13-Jul-2022|157.8||3.3|absent |0|479921.96
410|1607|10/10/2023|-5.0|12.2|2.0|Remote|0|365130.07
411|1222|03/08/24|123.1|18.3|2.8|Remote|35833.83|908776.04
412|1520|2018-12-13|151.6|23.3|4.4|Absent|0|728207.29
413|1498|26/03/24|134.6|19.0|2.4|Present|0|266289.49
414|1240|04-04-2021|144.5|10.1|2.8|Present||321671.2
415|1595|June 08, 2024|188.2|8.7|2.3|Present|0|717633.54
416|1495|2019-08-01|182.1|1.3|1.9|Present||346537.15
417|1027|2020-08-08|149.9|10.0|4.8|Leave|0|209648.67
418|1028|03-03-2019|-5.0|10.8|3.0|Present|0|293357.38
419|1166|06-10-2021|-5.0|18.5|4.1|PRESENT|22185.65|324415.74
420|1450|12-Jun-2023|168.3|0.7|1.6|Present|44157.31|
421|1391|January 01, 2022|199.4|7.3|3.5|Present|40817.5|944190.51
422|1574|03/02/16|120.8|10.0|3.8|Present|29459.09|262252.41
423|1528|04-Oct-2024|177.6|3.3|1.4|present|5975.54|253002.0
424|1302|04-01-2018|127.1|23.1|2.5|Present|0|861237.92
425|1734|22/05/21|130.2|0.4|4.9|absent |3746.0|941944.68
426|1829|09-Feb-2023|152.1|12.4|4.8|absent |0|634279.39
427|1452|27-04-2022|153.3|24.3||Present|0|452919.98
428|1758|05-Nov-2021|129.2|8.5|2.9|Present|0|895497.26
429|1567|2024-08-23|123.3|19.4||Leave|0|257027.52
430|1491|March 01, 2018|154.8|16.7|1.6|Remote|0|932662.48
431|1830|August 03, 2023|199.3|6.9|4.8|present|45958.95|215108.67
432|1103|June 20, 2023|136.3|20.5|1.1|Leave|22437.98|388534.56
433|1006|03/23/2019|163.4|20.7|1.9|Present|0|256563.85
434|1284|09/09/2017||6.0|3.1|Present||745434.6
435|1598|17/11/24|122.8|4.5||Absent|0|837055.93
436|1677|June 11, 2021|133.0||3.0|PRESENT|34339.43|212807.74
437|1141|10-May-2021|190.2|17.7|4.1|Present|0|826442.22
438|1403|16-Feb-2024|185.2|16.1|1.4|Present|35783.98|441348.15
439|1736|16/05/20|188.9|15.3|4.1|Absent|0|360198.92
440|1135|17-Dec-2019|158.3|19.7|1.1|Present|36235.84|279994.34
441|1618|04-01-2021||19.8|2.0|present|39228.83|385865.1
442|1051|20-11-2021|189.8|16.9|1.6|Leave|0|578842.71
443|1024|2024-05-14|177.6|24.4|1.5|Leave|0|748522.83
444|1433|24-Nov-2022|163.2|4.2|3.0|Present|0|786045.09
445|1336|02/17/2021|179.8|4.9|1.5|Remote|0|802542.81
446|1174|01-07-2019||3.1|2.3|Leave|0|427950.02
447|1359|04-06-2023|174.3|24.4|1.6|Present|0|654983.64
448|1155|2022-11-02|155.8|7.4|2.9|Present|30269.2|560078.62
449|1647|02-Mar-2018|134.3|21.2|3.9|absent |14061.67|933132.44
450|1275|13-Feb-2019|142.2|5.7|1.2|Present|0|
451|1263|01-Jun-2023|161.6|22.2|1.2|Remote|0|851503.41
452|1492|14-06-2023||24.6|3.4|Present|0|490336.0
453|1844|05/15/2021|179.2|3.9|3.9|Absent|23413.79|251855.11
454|1477|26/12/17|169.8|11.0|4.6|Remote|42076.49|807236.83
455|1550|24-Apr-2022|195.9|6.2|4.4|Present|0|
456|1662|November 25, 2019|148.8||2.0|Present|31054.03|566544.67
457|1018|13-01-2024|166.5|17.5|2.9|Present|0|197368.32
458|1635|2024-04-20|163.1|23.5|1.1|Present|0|471446.55
459|1806|05-Aug-2022|138.4|20.1|1.1|Absent|0|434708.72
460|1293|25-01-2024|193.4|10.9|4.7|Absent|0|411139.29
461|1356|11-02-2021|146.6|20.0|4.4|absent |0|184949.04
462|1725|10-01-2024|145.0|15.0|3.9|Remote|0|758706.07
463|1240|2024-01-08|199.7|23.7|2.4|Remote|47820.54|388456.42
464|1091|April 18, 2017|177.4|9.5|1.7|Present|0|270436.34
465|1597|28-May-2024|185.7|11.3|3.2|Present|0|757010.64
466|1409|08-Apr-2020|191.2|2.5|3.2|Leave|0|753340.7
467|1383|January 18, 2019|145.3|15.9|4.9|Present|0|242957.24
468|1485|November 07, 2022|141.8|20.2|4.4|Present|0|893899.78
469|1596|11/25/2021|161.9|23.2|1.3|Present|34323.29|768948.01
470|1088|2016-08-04|179.9|17.5|1.8|Present|0|
471|1509|September 18, 2023|145.0|24.0|2.2|absent |19688.7|461493.64
472|1241|August 09, 2019|174.9|17.0|3.3|Present|11959.46|466445.79
473|1441|20-11-2019|160.3|22.9|1.6|present|0|452374.91
474|1649|16-10-2022|124.3|1.1|1.0|Remote|44190.37|399513.14
475|1190|August 17, 2021|158.1|18.5|4.6|Present|0|769048.14
476|1085|15-05-2018|144.0|15.3|4.7|Present|7858.56|408633.75
477|1812|08/10/2021|163.4|24.4|2.4|Leave|128.76|398137.33
478|1686|22/09/22|154.5|10.3|2.4|Present|0|906670.33
479|1765|2021-03-14|160.8|18.8|1.7|Absent|0|542796.56
480|1098|15-Nov-2024|166.8|13.7|2.2|Present|0|291527.22
481|1828|November 11, 2022|161.5|23.4|3.3|Absent|0|256855.26
482|1457|19-01-2020|178.1|15.9|1.8|present|44639.42|537933.29
483|1602|04/04/2023|189.8|10.5|2.3|absent ||606082.27
484|1724|August 24, 2017|136.7|18.4|2.1|Remote|30657.32|370846.34
485|1744|2018-05-18|165.1|11.9|3.9|Present|37331.41|
486|1303|02-Dec-2020|192.3||3.0|Present|0|357674.2
487|1448|15-Jun-2023|134.5|5.3|3.3|Present|1522.51|547570.11
488|1668|06/09/2022|140.5|13.8||absent |46754.28|869998.98
489|1467|05-08-2021|193.3|23.5|3.8|Present|36709.43|262066.02
490|1846|17/09/23|130.4|21.2|2.7|Remote|0|794698.97
491|1302|2021-12-11||19.5||Leave|0|347566.55
492|1365|28-Mar-2019|130.2|17.5|4.1|Present|0|410015.14
493|1274|2018-06-02|129.9|14.6|3.2|Leave|0|560291.53
494|1793|July 17, 2024|187.7|6.6|4.9|Present|0|647209.87
495|1406|04-Apr-2023|137.8|14.4|3.5|Leave|0|735072.46
496|1418|10/28/2022|122.6|4.4|4.1|Absent|0|860355.86
497|1169|March 25, 2024|151.1|10.6|1.4|Absent|27703.32|616235.6
498|1631|15-May-2019|153.1|9.8|3.4|Present|0|
499|1393|11/06/2018|184.4|10.5|1.7|absent |0|838777.75
500|1745|08/23/2023|186.1|13.5||Present|0|865217.41
501|1160|06/17/2016|145.3|23.5|2.0|absent |7034.52|476115.7
502|1525|March 18, 2017|146.4|21.6|3.6|Present|0|
503|1790|10-07-2022|191.6|20.3||Present|45807.58|597481.02
504|1141|2017-06-12|160.9|0.2|4.3|PRESENT|45426.95|886784.56
505|1777|August 05, 2017|160.3|9.9|1.3|present|0|286230.61
506|1767|05/27/2024|199.6|14.4|4.0|Present|0|785102.88
507|1571|09/08/21||4.0|3.6|Absent|9528.31|875557.71
508|1146|25/01/22|153.7|4.0|1.7|Present|0|382768.02
509|1240|21-Jun-2024|120.8|20.3|1.7|Present|0|598301.14
510|1830|02/08/20|189.8|5.5|4.6|Present|0|874950.52
511|1131|28/07/19|131.8|7.1|1.2|Present|0|419964.43
512|1712|15/04/22|190.5|21.0||Present|0|667808.5
513|1570|2022-01-15|176.7|11.6|4.9|Present|0|526793.77
514|1240|03/01/17|180.8|1.0|3.5|Present|0|696103.53
515|1767|06-12-2020|167.8|23.6|4.2|Present|21555.96|899107.18
516|1270|23-09-2017|169.9|12.6|1.2|present|2084.36|751283.82
517|1531|01/02/2022|157.5|13.6|1.4|Present|49767.96|413871.03
518|1128|September 05, 2017|144.1|15.8|2.6|PRESENT|0|469526.93
519|1069|09/15/2023|135.0|12.9|3.5|PRESENT|0|550011.46
520|1414|13-Nov-2024|126.9|12.4||Present|0|197985.41
521|1704|06/27/2024|152.2|6.2|4.3|Present|6641.93|643472.35
522|1140|09-Oct-2018|162.9|11.6|4.1|Absent|0|301264.02
523|1494|15-02-2021|185.2|6.3|2.1|Absent|0|631953.11
524|1051|2023-11-20|169.7|16.8|3.5|Present|0|733942.39
525|1721|21/05/24|144.7|20.9|3.4|Present|0|234185.21
526|1270|02/07/2019|122.1|19.2||Present|0|206418.71
527|1310|17/07/23|180.2|17.6|2.4|PRESENT|0|821125.97
528|1262|07-10-2019|137.4|3.9|3.6|Present|0|790492.39
529|1079|October 14, 2021|122.0|16.8|4.8|Present|0|915297.01
530|1302|March 07, 2023|188.2|10.7|4.5|Present|0|235148.84
531|1647|27-06-2018|139.7|16.4|4.7|Present|33847.85|942399.22
532|1312|May 26, 2019|-5.0|21.0|3.5|Present|0|676294.19
533|1409|03/02/21|178.0|12.5|2.5|Present|0|826923.62
534|1214|August 16, 2022|141.3|12.9|1.3|Present|1850.98|852236.88
535|1107|28-Feb-2022|127.6|21.4|4.0|absent |9919.08|489949.78
536|1818|05-Oct-2022|156.7|3.7|3.7|Present|0|843768.63
537|1428|04/17/2019|194.1|21.0|1.3|Present|0|343314.26
538|1250|28/03/23|185.5|13.2|3.0|PRESENT|20092.13|625053.11
539|1818|11/08/23|172.7|17.8|1.3|PRESENT|13381.95|211980.7
540|1404|18-Jul-2021|199.0|15.6|2.5|Remote|21667.42|238544.8
541|1313|2024-02-04|-5.0|16.1|2.9|Leave|0|309897.25
542|1558|November 20, 2023|126.8||2.1|Remote|0|317778.6
543|1656|June 11, 2023|123.6|10.8||Remote|0|408209.68
544|1693|2018-02-12|198.3|0.9|2.6|Remote|0|566782.7
545|1846|02/13/2019|159.4|12.7|5.0|Present|0|801038.64
546|1755|08/02/23|164.3|21.3|4.1|Remote|44150.43|799817.94
547|1069|10/03/2019|133.7|19.6|4.4|Remote|44893.96|374504.92
548|1318|2015-05-08|142.0|14.6|4.3|absent |0|531862.75
549|1287|16-10-2024|128.1|24.8||Remote|0|159923.96
550|1791|2023-03-11|196.7|15.2|3.0|PRESENT|0|547217.13
551|1823|19-Oct-2017|148.1|9.3|3.9|Present|1733.57|755627.02
552|1083|13/01/21|186.9|23.4|1.5|present|0|218645.49
553|1767|December 16, 2022|168.4|21.0|3.4|absent |0|332574.04
554|1294|February 15, 2016|156.3|5.1|1.1|Remote|0|264118.16
555|1404|March 08, 2023|124.2|19.2|2.5|Leave||749025.54
556|1693|2016-08-05|133.5|18.4|2.6|Present|44973.57|870833.94
557|1331|18/01/23|147.4|13.7|1.5|Absent|0|858640.87
558|1774|02/18/2019|152.7|20.6|3.5|absent |0|238501.53
559|1407|06/05/20|127.5|10.3|3.9|Present|0|318620.7
560|1357|03/11/23|126.9|22.4|4.6|absent |0|233677.75
561|1724|January 04, 2019|171.0|18.0|1.2|Present|0|521005.81
562|1774|02-May-2016||20.9|4.1|Present|45070.67|258933.88
563|1761|2023-09-21|178.0|18.0|4.5|Present|26615.21|855069.16
564|1457|16-05-2024|195.5|17.4|2.8|Remote|0|412510.64
565|1052|05/08/2022|127.9|3.0|1.5|Present|45562.72|656109.83
566|1270|24-Nov-2017|145.7|16.2||PRESENT|0|490735.33
567|1462|December 09, 2021|142.4|15.3|1.5|Absent|32712.03|848236.47
568|1395|2018-01-08|139.1|13.8|3.9|absent |0|509221.45
569|1578|02/17/2018|195.2|19.6|1.3|present|0|208140.14
570|1616|March 26, 2020|159.5|23.4|2.8|Present|0|153376.16
571|1704|06/14/2022|123.2|10.2|1.0|Present|3430.54|166626.96
572|1789|October 20, 2024|128.8|12.2|1.1|Absent|0|622448.02
573|1276|05/09/2024|193.6|13.6|5.0|PRESENT|0|303067.59
574|1141|October 12, 2019|134.4|3.9|4.9|Present|9928.79|901997.0
575|1029|03/02/22|192.9|16.4|3.8|Present|0|836195.68
576|1058|2023-11-12|180.9||3.7|Leave|0|360410.39
577|1673|13-Mar-2024|191.6|13.2|1.1|Present|31092.03|812966.3
578|1420|04/03/18|136.1|1.3|4.0|Present|0|666349.86
579|1170|March 05, 2024|128.4|14.6|3.6|Present|0|860263.25
580|1443|August 03, 2020|125.2||1.1|Present|0|661739.77
581|1681|10-01-2017|120.2|7.4|2.6|absent |0|692585.09
582|1579|24/03/16|153.0|24.1|4.9|PRESENT|0|913745.66
583|1507|20/08/23|192.2|9.4||Leave|0|
584|1604|05-12-2021|158.7|13.7|4.9|PRESENT|0|356709.22
585|1227|24-Mar-2020|190.5|3.3|1.1|PRESENT|0|474959.78
586|1774|2021-01-08|139.1|2.4|2.1|Leave|0|382948.62
587|1344|23-Jan-2022|165.5|18.0|1.7|Present|0|372696.1
588|1634|September 11, 2021|139.7|21.5|3.5|absent |43482.97|714141.37
589|1115|03/11/17|145.3|8.7|2.6|Present|0|511321.63
590|1269|02-Feb-2022|165.5|13.7|1.7|PRESENT|1549.26|666103.72
591|1448|2020-04-08|189.2|12.4|3.2|Leave|0|647606.34
592|1054|2024-12-02|186.3|||Leave|0|218303.06
593|1527|April 02, 2019|140.5|9.3|1.5|Present|0|290250.59
594|1524|2018-12-16|161.6|17.6|3.6|Remote|1197.65|234232.99
595|1142|2022-01-22|183.2|10.5|2.0|Present|0|634610.84
596|1348|2020-06-07|142.3|14.5|2.6|Leave|0|707619.75
597|1599|03/07/22|139.7|4.6|4.1|present|35420.5|438521.3
598|1247|02-Jun-2024|169.5|15.1|3.8|Remote|0|
599|1100|05-12-2022|148.5|19.1|2.7|PRESENT|0|721032.6
600|1038|09/20/2022|127.1|4.1|3.2|Present|0|816013.52
601|1618|2021-09-28|143.6|8.4|2.6|Present|0|543734.49
602|1260|2020-11-18|-5.0|22.0|1.7|Present|0|336510.25
603|1610|01-Nov-2020|182.7|18.0|1.7|Present|43493.09|261595.24
604|1136|22-May-2021|193.4|6.1|4.9|PRESENT|0|735031.62
605|1766|2024-03-18|132.0|14.7|1.3|PRESENT|0|219113.03
606|1205|June 07, 2022|182.6|24.5|1.4|Present|0|280511.86
607|1339|12/13/2020|174.2|12.7|3.3|Present|0|228975.48
608|1507|2018-09-24|140.7|9.3|1.1|present|33876.23|329363.62
609|1004|03/28/2017|166.8||2.3|absent |0|483789.05
610|1356|2024-04-07|122.7|4.7|4.7|Absent|0|590113.63
611|1577|2023-09-03|147.9|0.5|3.6|PRESENT|0|727285.94
612|1478|26/10/16|198.9|13.9|3.5|present|0|806664.84
613|1091|November 26, 2018|192.3|8.9|1.3|Remote|5341.01|243339.23
614|1619|2021-12-28|120.9|4.8|1.7|Present|0|922084.48
615|1240|23/07/23|155.3|21.0|4.3|Leave|44657.85|743598.27
616|1363|27-Dec-2023|172.2|6.8|3.2|PRESENT|0|645966.89
617|1244|December 20, 2020|155.0|24.9|3.8|Present|0|873640.58
618|1216|07/25/2024|188.3|13.0|3.5|Present|0|883631.16
619|1244|14-Apr-2019|175.1|2.1|3.7|PRESENT|0|757759.35
620|1661|19-11-2022|183.8|2.3|3.3|Leave|0|330238.76
621|1276|07-01-2024|174.1|10.0|3.6|Present|46610.26|165823.05
622|1142|10-12-2024|173.7|8.1|2.7|Present|4939.7|570070.28
623|1030|September 09, 2021|156.0|9.8|4.4|Present|0|159511.2
624|1762|19-Feb-2021|170.0|0.0|2.2|Present|0|637799.12
625|1244|09/20/2022|162.4|13.4|2.2|Present|0|441925.18
626|1575|11-05-2022|167.2|24.8|1.6|Remote|0|696837.67
627|1468|March 05, 2016|126.4|18.2|3.9|Present|30591.56|650155.79
628|1544|23/03/23|194.9|8.5|3.6|Leave|0|664495.78
629|1662|25-Jan-2023|128.7|11.1|1.6|Present|31289.83|652714.84
630|1764|2018-11-02|183.6||4.3|Leave|0|790461.77
631|1223|April 04, 2024|130.7|2.9|1.3|PRESENT|0|498436.06
632|1236|22/04/24|180.3|21.8||Present|46160.25|179075.0
633|1636|17-Jan-2020|196.1|22.3|2.3|Leave|0|265709.58
634|1009|04/08/2024|130.1|14.6|4.2|absent |24230.09|922320.58
635|1433|06-Jul-2022||18.8|4.6|present|0|754268.41
636|1593|2023-02-23||18.5|3.9|PRESENT|0|383743.51
637|1814|2024-02-12|179.4|1.6|4.2|Present|29710.84|674292.13
638|1140|2021-11-16|156.9|24.2|3.1|Present|0|886593.73
639|1466|May 28, 2019||13.4|4.4|Absent|0|521909.16
640|1068|10-04-2018||19.2|4.0|absent |0|927877.9
641|1231|12/15/2022|195.7|10.0|1.3|Remote|39362.64|419277.38
642|1673|February 07, 2021|178.2|3.9|4.9|PRESENT|0|307253.71
643|1791|12/22/2024|121.8|1.3|4.6|Leave|0|852740.7
644|1515|2024-11-26|187.0|6.7|3.5|PRESENT|0|157793.23
645|1623|October 20, 2018|141.3|17.7|5.0|absent |27051.29|239375.31
646|1365|10/03/2016|153.1|6.3|2.1|present|24149.36|616633.73
647|1431|2019-03-21|173.8|24.7|1.6|Present|0|396395.26
648|1202|05-Nov-2017|128.3|17.2|1.7|present|43248.0|419917.8
649|1774|10/07/2020|134.3|11.3|3.5|Remote|17290.89|293050.06
650|1231|June 08, 2020|122.9||2.6|Present|0|255478.25
651|1706|01-Feb-2024||17.2|2.0|Remote|0|424841.83
652|1313|26-08-2017|120.6|13.2|3.6|Present|0|620728.69
653|1284|23-Oct-2021|120.8|18.6|1.8|Present|0|463728.26
654|1534|03/20/2017|149.7|14.9|4.7|absent |0|821808.85
655|1194|11/24/2021|177.6|0.2|2.6|Remote|0|628810.18
656|1794|02/11/2023|153.5|9.5|1.8|absent |0|448153.81
657|1476|04/18/2018|149.4|21.0|2.3|Present|0|874962.59
658|1520|July 24, 2017|184.8|15.4|2.6|Present|0|804936.1
659|1049|24/08/23|166.3|1.9|1.7|Absent||
660|1351|24-Jul-2021|187.9||3.1|Absent|0|282458.65
661|1843|August 07, 2022|133.0|3.3|2.7|absent |20464.4|328715.46
662|1105|02/07/2024|140.7|17.7|4.6|Present|0|212966.71
663|1335|May 16, 2024|137.5|15.1|1.4|present|0|474029.57
664|1217|2023-12-02||1.8|4.5|present|0|404188.65
665|1776|04/10/2019|130.8|4.0|1.5|Remote|43938.04|427295.33
666|1740|09-08-2024|184.9|23.8|4.7|Present|0|486424.41
667|1288|2017-06-09|144.2|1.9||PRESENT|0|578333.4
668|1590|07-Mar-2022|166.5|19.2|4.3|Present|0|181967.29
669|1491|February 14, 2024|197.3|2.6|3.5|Present|0|221474.43
670|1528|November 17, 2024|143.3|13.5|5.0|Remote|0|856501.4
671|1721|08-Mar-2017|128.6|11.1|2.0|Present|0|631859.48
672|1312|28-05-2018|161.0|22.1|2.4|Leave|0|383475.3
673|1277|24-06-2017|150.4|3.0|2.8|Present|0|930737.57
674|1284|02/03/2017|180.0|22.3|3.1|Leave|0|897355.05
675|1235|03-10-2018|192.9|3.8|4.9|PRESENT|0|337289.28
676|1405|October 03, 2019|123.3|23.6|2.2|present|34541.8|732767.12
677|1366|07/22/2024|125.0|24.7|4.0|Remote|0|
678|1077|March 05, 2022|166.3|14.9|3.0|Present|15906.7|893793.33
679|1791|15-12-2017|139.5|2.9|4.1|PRESENT|0|556452.85
680|1398|02/18/2019|150.1|5.8|4.1|Present|0|697258.09
681|1375|August 27, 2020|126.9|12.1||Present|0|771022.63
682|1247|18-11-2024|195.4|1.6||PRESENT|17699.19|480188.39
683|1691|28-10-2016|161.9|1.7|3.6|Leave|0|334215.12
684|1124|04/15/2021|184.0|5.1|4.2|Present|0|795518.57
685|1410|07/15/2021|180.3||4.2|Present|25834.58|285729.48
686|1623|02-01-2022|121.8|24.8|4.6|Absent|5850.16|863699.65
687|1016|10/26/2016|161.4|0.2|2.0|Present|0|480343.7
688|1367|2023-10-07|132.8||2.9|Leave|0|181355.3
689|1329|03/23/2019|145.3|10.3|3.3|Present|0|634461.34
690|1762|04/10/23|153.8|24.0|2.0|PRESENT|0|434785.49
691|1440|11/02/16|138.3|2.7|3.3|Absent|0|659229.74
692|1471|November 04, 2017|173.2|10.5|3.2|PRESENT|0|608079.76
693|1155|05/13/2022|197.1|20.3|4.4|PRESENT|0|473545.86
694|1360|16-03-2019|164.7|5.4|4.5|Present|0|167646.13
695|1849|21/02/24|185.6||2.7|Remote|45378.85|387114.13
696|1555|28-Dec-2022|177.6|4.8|1.7|Present|23038.87|390620.6
697|1596|January 25, 2022|123.1|16.2||Present|0|580001.0
698|1226|06/24/2024|184.4|1.6|1.4|Present|23798.47|331861.19
699|1180|28-08-2023|198.0|16.7|2.5|Present|2360.9|681104.64
700|1597|2021-01-26|197.0|11.4|1.6|absent |0|571665.2
701|1759|09/03/2020|164.3|16.0|2.9|absent |0|508790.53
702|1140|19-01-2020|137.5|10.8|3.2|Present|0|374474.36
703|1724|17-01-2018|165.9|15.0|2.0|Remote|38348.39|454757.73
704|1490|23-Jun-2017|161.5|4.4|3.8|Present|0|716958.29
705|1693|04/04/2017|178.0|5.3|1.6|PRESENT|0|651675.17
706|1022|2022-08-26|144.8|11.1|3.7|absent |0|403328.2
707|1488|06/26/2021|186.7|3.1|2.9|PRESENT|0|782662.0
708|1155|28-07-2024|158.7|7.9|1.6|Absent|0|770430.74
709|1173|2023-07-20|183.4|6.1|2.6|present|0|346971.81
710|1369|08/14/2024|178.7|19.2|1.5|present|0|221847.08
711|1416|March 08, 2022||23.3|4.1|Remote|32374.77|631685.08
712|1744|2017-02-06|120.8|22.8|4.7|Present|0|208445.76
713|1358|28/09/23|147.5|5.1|2.6|PRESENT|5975.63|463231.32
714|1319|26-11-2022|180.2|||Present|0|806633.94
715|1001|2023-11-10|183.1|14.1|1.1|Present|0|931926.46
716|1027|2019-12-11|128.7|19.7||PRESENT|0|419460.0
717|1724|06/16/2018|130.8|18.3|2.8|Present|1447.48|542489.71
718|1504|10-Aug-2024|197.7|10.7|4.4|Remote|0|939103.83
719|1805|2016-01-04|140.2|7.5|4.6|absent |0|512967.5
720|1214|07/06/24|169.5||3.4|Leave|0|613629.31
721|1330|02/07/19|195.5|22.3|2.6|Remote|0|568383.61
722|1661|06/17/2023|195.1|22.7|1.6|Present|14866.62|413340.95
723|1780|05/12/2024|142.0|13.2|4.6|Present|0|283269.73
724|1622|15/06/24|170.3|4.0|2.5|absent |0|183228.95
725|1053|04/02/2022||18.5|3.4|Remote|0|255583.31
726|1726|August 12, 2021|176.3|15.6|4.9|Leave|20174.94|821163.93
727|1512|09/14/2020|198.2|10.6|2.8|Present|0|350628.57
728|1123|27-Jul-2019|136.9|8.7|4.6|Leave|0|459477.02
729|1775|13-08-2016|132.2|15.1|2.9|present|0|654576.64
730|1530|16-May-2022||11.3|2.0|PRESENT|7002.29|483133.88
731|1649|11-Sep-2020|138.9|20.0|2.8|Present|0|241493.43
732|1756|02/13/2024|193.4|12.3|3.1|Present|32359.48|463628.6
733|1111|05-Dec-2023|191.7|14.5|2.0|Leave|6927.54|509330.96
734|1477|07/10/2022|135.9|17.6|4.0|Present|0|691698.54
735|1520|2022-07-16|169.9|8.3|2.2|Leave|19850.62|298618.04
736|1668|05-Apr-2024|126.6|1.1|2.3|Present|5241.08|870264.55
737|1654|2019-06-14|191.4||2.0|Leave|0|716885.95
738|1400|10-Jun-2024|173.9|0.3|1.3|absent |0|428343.41
739|1318|01/10/2022|176.4|20.0|4.6|PRESENT|0|771365.12
740|1251|08-02-2022|190.3|2.3|3.0|present|599.62|702956.6
741|1791|19-10-2022|123.5|||PRESENT|0|725636.97
742|1443|12/20/2024|198.0|10.3|1.9|PRESENT|0|685439.21
743|1623|28-11-2021|143.5|19.8|3.0|Remote|0|641337.87
744|1274|12/19/2017|128.6|14.7|1.3|Remote|42857.76|339839.83
745|1112|January 14, 2020|163.1|1.1|1.6|Leave|0|804711.78
746|1180|2022-09-20|129.9|8.1|4.4|Absent|28143.46|879261.35
747|1344|March 06, 2021|155.8|12.8|1.2|Present|0|351951.72
748|1829|11-Feb-2020|190.2|24.3|4.9|Present|0|379413.3
749|1612|09-07-2019|168.2|10.2|2.2|Leave|0|740888.87
750|1494|June 21, 2023|131.4|4.2|4.5|Present|0|869805.13
751|1692|2016-05-26|130.9|4.4|4.5|Present|21146.81|555138.43
752|1223|01/04/23|123.7|5.3|4.8|PRESENT|0|859961.95
753|1074|February 01, 2024|125.9|19.8|2.1|PRESENT|10543.89|552786.54
754|1171|06/06/19|135.3|5.1|3.0|present|0|232547.06
755|1028|2019-02-22|130.1|1.6|3.1|PRESENT|0|333395.84
756|1390|2024-07-01|137.4|24.8|4.3|absent |0|240112.88
757|1146|12/15/2019|159.4|24.9|3.5|present|0|753418.1
758|1322|04/09/18|120.8|0.9|3.4|Present|0|418668.35
759|1019|22/05/24|155.1|13.4|2.8|Present|35944.01|725674.27
760|1195|15-Mar-2020|142.1|2.9|2.0|PRESENT|0|837209.19
761|1410|26-Jul-2017|133.2|8.9|3.5|Present|0|893922.04
762|1574|09-Jan-2018|126.5|4.2|3.8|absent |0|847006.42
763|1687|April 12, 2018|200.0|22.3|4.7|Present|0|568903.99
764|1446|2024-01-17|169.5|21.2|3.0|PRESENT|0|674531.79
765|1089|October 10, 2017|133.9|3.2|1.7|Absent|0|774965.73
766|1344|21/10/20|161.4|15.6|3.6|Absent|28549.43|770097.94
767|1162|03/13/2023|166.4||2.4|absent |0|481741.13
768|1327|04-Sep-2024|144.0||4.2|present|0|878690.85
769|1814|August 28, 2022|128.1|8.7||Absent||214901.11
770|1365|02/04/2023|152.5|10.2|2.1|Absent|0|431003.61
771|1600|09/05/2022|142.1|25.0|2.4|present|0|936078.43
772|1595|May 13, 2022|185.8|24.1|4.3|Leave|0|282473.76
773|1564|2020-07-28|196.2|16.0|2.7|Present|0|486033.42
774|1758|06/12/2020|183.4|22.2|2.9|Remote|29514.8|192102.0
775|1331|06-01-2020|154.5|11.3|3.4|present|0|300582.0
776|1719|03-02-2023|125.0|5.3|3.6|absent |0|384086.22
777|1441|03-02-2023|135.3|19.6|3.0|Present|0|323507.41
778|1240|2018-11-01|196.7|8.0|1.6|present|0|810872.31
779|1150|2021-11-10|182.1|19.3||Present|35403.46|519754.04
780|1412|09/20/2023|198.3|19.0|2.7|Leave|0|654212.84
781|1103|2024-08-17|127.0|8.3|2.3|Remote|32974.57|552141.66
782|1571|18-06-2022|175.0|21.3|4.5|absent |0|726149.12
783|1745|January 02, 2024|163.6||3.0|Leave|0|711104.6
784|1329|2021-06-03|197.3|23.0|2.5|Leave|0|199883.68
785|1477|05-Mar-2021|146.3|4.4|1.2|PRESENT|40060.28|180391.58
786|1405|2023-11-07|150.6|11.0||Present|0|838173.93
787|1806|December 01, 2021||16.5|1.5|Leave|0|931044.02
788|1464|August 15, 2019|171.7|6.3|1.5|Absent|0|720196.2
789|1139|August 05, 2024|136.3|20.4|2.2|Remote|46373.77|544467.72
790|1324|2024-07-01|175.7||5.0|Absent|0|798597.59
791|1808|2024-02-25|180.8|4.2|3.2|absent |9018.94|634659.77
792|1608|2021-06-06|185.7|19.7|3.5|Present|8060.59|403628.95
793|1738|08/25/2022|183.8|19.2|3.5|Present|17579.4|792233.25
794|1229|01/11/20|173.2|9.8|4.0|Leave|0|432655.08
795|1687|12-06-2019|122.1|21.5|4.1|Absent|12154.74|827156.09
796|1687|22/12/24|162.9|11.1|3.1|absent |0|205325.01
797|1223|27-Sep-2023|145.4|14.9|1.7|Present|0|779518.98
